,tour_length,tour_length,runtime,runtime
,mean,std,mean,std
method,,,,
GeneticAlgorithm,11.298227741857453,0.9076991024461202,3.191905156771342,0.15929213410548348
Heuristic,6.532960489953821,0.5651661533784401,0.11441228389739991,0.0351365840174648
SA,25.319508064010584,1.5735076252461522,0.15771421591440837,0.025930739813207874
